5.5088e-05,1.93039
0.00528539,1.90249
0.0108365,1.81267
0.0159022,2.28697
0.0211241,2.27959
0.0264243,2.14328
0.0314537,2.50008
0.0365391,1.56133
0.0417104,1.01024
0.0467592,0.997765
0.052164,1.90257
0.0572875,0.990533
0.0625056,1.86208
0.067671,0.990064
0.0728657,0.989558
0.0781056,0.988347
0.0831235,0.98882
0.0880193,2.29416
0.0932032,0.98977
0.098066,0.988706
0.10306,0.987306
0.108155,0.987973
0.113369,0.987632
0.11855,0.987402
0.123676,0.987086
0.128775,1.74078
0.133855,0.986681
0.13888,0.98653
0.143832,2.27907
0.148872,0.987465
0.154013,0.986561
0.158962,0.986506
0.163918,0.986213
0.169023,0.9863
0.173962,0.986267
0.179189,2.13591
0.184542,0.986338
0.189366,0.986174
0.195245,0.985955
0.200502,0.985955
0.205654,0.98588
0.210615,0.98588
0.21585,0.98588
0.220832,0.98583
0.225882,0.985798
0.23095,0.985772
0.236084,0.985746
0.241301,0.985746
0.246341,0.985717
0.251426,0.985717
0.256664,0.985717
0.261737,0.985741
0.267011,0.985741
0.272017,0.98569
0.277109,0.98569
0.282104,0.985715
0.287349,0.985715
0.292283,0.985715
0.297291,0.985715
0.302268,0.985715
0.307192,0.985715
0.312096,0.985715
0.317182,0.985667
0.322178,0.985692
0.327265,0.985692
0.332065,0.985692
0.337183,0.985644
0.342173,0.985644
0.347106,0.985644
0.352221,0.985644
0.357354,0.985644
0.362334,0.985644
0.367551,0.985644
0.37254,0.985644
0.377576,0.985644
0.382726,0.985644
0.387965,0.985644
0.392909,0.985644
0.398005,0.985644
0.403026,0.985644
0.407948,0.985644
0.412972,0.985619
0.418044,0.985619
0.423127,0.985619
0.428526,0.985619
0.433507,0.985619
0.438464,0.985619
0.443342,0.985619
0.4483,0.985619
0.453307,0.985619
0.458423,0.985619
0.463435,0.985619
0.46821,0.985619
0.473131,0.985619
0.478141,0.985619
0.483333,0.985619
0.488539,0.985619
0.493958,0.985619
0.49908,0.985619
0.504301,0.985619
0.509584,0.985619
0.514636,0.985619
0.519843,0.985619
0.525135,0.985619
0.530217,0.985619
0.535444,0.985619
0.54081,0.985619
0.546017,0.985619
0.5512,0.985619
0.556028,0.985619
0.560836,0.985619
0.565967,0.985619
0.57113,0.985619
0.576269,0.985619
0.581421,0.985619
0.586363,0.985619
0.591315,0.985619
0.596314,0.985619
0.601385,0.985619
0.606641,0.985619
0.611763,0.985619
0.616856,0.985619
0.62204,0.985619
0.62708,0.985619
0.632174,0.985619
0.63727,0.985619
0.642265,0.985619
0.647348,0.985619
0.652274,0.985619
0.657271,0.985619
0.66238,0.985619
0.667419,0.985619
0.672265,0.985619
0.677372,0.985619
0.682268,0.985619
0.68729,0.985619
0.692242,0.985619
0.697209,0.985619
0.702137,0.985619
0.707304,0.985619
0.712483,0.985619
0.717379,0.985619
0.722316,0.985619
0.727384,0.985619
0.732369,0.985619
0.737416,0.985619
0.742526,0.985619
0.747482,0.985619
0.752822,0.985619
0.75785,0.985619
0.76293,0.985619
0.768002,0.985619
0.773142,0.985619
0.778041,0.985619
0.783226,0.985619
0.788084,0.985619
0.793237,0.985619
0.798308,0.985619
0.803383,0.985619
0.808345,0.985619
0.813535,0.985619
0.818532,0.985619
0.823437,0.985619
0.828495,0.985619
0.833629,0.985619
0.83881,0.985619
0.843857,0.985619
0.849043,0.985619
0.854017,0.985619
0.859151,0.985619
0.864314,0.985619
0.869523,0.985619
0.874587,0.985619
0.879464,0.985619
0.884469,0.985619
0.889527,0.985619
0.894468,0.985619
0.899577,0.985619
0.904824,0.985619
0.909729,0.985619
0.914797,0.985619
0.91976,0.985619
0.924941,0.985619
0.929953,0.985619
0.934919,0.985619
0.939875,0.985619
0.944621,0.985619
0.9495,0.985619
0.954503,0.985619
0.959741,0.985619
0.964978,0.985619
0.970144,0.985619
0.975256,0.985619
0.980313,0.985619
0.985311,0.985619
0.990357,0.985619
0.995418,0.985619
1.00049,0.985619
1.00546,0.985619
1.01046,0.985619
1.01551,0.985619
