0.942232,15.6645
1.33203,15.1989
1.72839,0.99234
2.12488,13.5022
2.52713,15.316
2.92831,8.97408
3.32464,0.936213
3.72109,14.6321
4.11731,0.93301
4.51606,1.22485
4.91237,14.4489
5.30938,0.904852
5.71093,0.925775
6.11388,0.918266
6.5105,15.2868
6.90703,0.906344
7.31024,14.3127
7.70676,0.894676
8.10324,0.883766
8.50001,4.81526
8.89934,0.926166
9.30107,0.87899
9.69776,0.881869
10.098,0.904564
10.5002,2.18705
10.8968,0.874368
11.2934,0.886705
11.69,0.88295
12.0868,0.871131
12.4834,0.873261
12.8799,14.7098
13.2765,1.74209
13.673,0.875603
14.0696,0.905207
14.4663,0.875188
14.8631,0.870184
15.2597,0.86491
15.6565,0.893807
16.053,0.867898
16.4559,0.872423
16.8596,0.863809
17.2563,0.884712
17.6599,0.863271
18.063,0.990127
18.4595,0.862375
18.8561,0.914026
19.2527,0.869767
19.6494,1.28449
20.046,0.867895
20.4426,1.10974
20.8391,0.87376
21.2357,0.861506
21.6325,0.861192
22.0291,0.860992
22.4279,0.861894
22.8244,0.860815
23.221,1.47554
23.6178,0.862272
24.0191,0.860222
24.4218,0.862955
24.8186,0.863184
25.2152,0.884687
25.6118,0.859965
26.0106,0.932232
26.4072,0.859727
26.8039,0.859916
27.2023,0.85974
27.6044,2.58122
28.0071,0.861254
28.4038,0.862798
28.8003,0.861145
29.1969,1.02884
29.5935,1.60844
29.9902,0.85952
30.3867,0.861382
30.7833,0.897587
31.185,0.8593
31.5817,0.859908
31.9783,0.86098
32.375,0.860262
32.7716,0.860616
33.1749,0.859074
33.5733,0.929638
33.9699,0.859223
34.3665,0.861147
34.7633,0.860149
35.1599,0.859071
35.5619,0.866757
35.9585,0.85987
36.3551,0.943484
36.7518,0.858976
37.1486,0.858834
37.546,0.859118
37.9426,1.11517
38.3391,0.859721
38.7358,0.85882
39.1324,0.858942
39.529,0.858764
39.9262,0.858843
40.3228,0.859201
40.7194,0.858706
41.1159,0.858699
41.5124,0.858703
41.9091,0.858858
42.3058,0.858752
42.7025,0.858708
43.0991,0.858718
43.4959,0.859647
43.8926,0.858805
44.2893,0.85864
44.6859,0.858625
45.0825,0.858706
45.4791,0.858833
45.8757,0.858666
46.2722,0.858634
46.6688,0.858649
47.0654,0.858654
47.462,0.885834
47.8585,0.858687
48.2551,0.8636
48.6589,0.858583
49.0555,0.859993
49.4522,0.859242
49.8491,0.858725
50.2457,0.858616
50.6424,0.858613
51.0391,0.858628
51.4358,0.862215
51.8325,0.858516
52.2292,0.858541
52.6257,0.858662
53.0223,0.858532
53.4189,0.858593
53.8155,0.859053
54.2121,0.858605
54.6086,0.858492
55.0052,0.860966
55.4018,0.858534
55.7983,0.858481
56.195,0.858678
56.5915,0.882621
56.995,0.858475
57.3917,0.858499
57.7883,0.858488
58.1909,0.8585
58.5896,0.858549
58.9862,0.85847
59.3828,0.858465
59.7858,0.858497
60.1853,0.858457
60.5819,0.85846
60.9786,0.858453
61.3752,0.858458
61.7719,0.858449
62.1686,0.858454
62.5652,0.85848
62.9618,0.858953
63.3584,0.858443
63.7596,0.858451
64.1561,0.858514
64.5526,0.858452
64.9493,0.85845
65.3459,0.859933
65.7424,0.858501
66.1389,0.858458
66.5355,0.858441
66.9321,0.858482
67.3287,0.858898
67.7253,0.858462
68.1285,0.858449
68.5296,0.858441
68.9261,0.858435
69.3293,0.858542
69.7259,0.85846
70.127,0.858429
70.5236,0.858505
70.92,0.858457
71.3164,0.858438
71.7128,0.858436
72.1095,0.858426
72.5058,0.858436
72.9068,0.858432
73.3035,0.858442
73.7,0.859516
74.0964,0.858421
74.493,0.858452
74.8894,0.858425
75.2858,0.85842
75.6823,0.859077
76.0787,0.858429
76.475,0.858419
76.8715,0.858418
77.2681,0.858415
77.6645,0.858436
78.061,0.858414
78.4575,0.858445
78.8539,0.858431
79.2504,0.858419
79.6468,0.858422
80.0432,0.859456
80.4396,0.858415
