0.918795,1.98502
0.959496,2.01694
1.00032,2.1542
1.04121,0.994818
1.08212,0.994942
1.12303,2.16931
1.16393,1.62553
1.20483,1.73046
1.24575,0.993027
1.28664,0.991465
1.3275,0.99043
1.3684,0.990018
1.40926,2.10896
1.45015,0.989351
1.49103,0.989216
1.5319,0.988954
1.57277,0.988711
1.61367,0.989141
1.65458,0.989597
1.6955,0.988272
1.7364,1.77886
1.77729,0.987598
1.81819,0.987439
1.85911,0.987444
1.90002,1.77395
1.94093,1.75605
1.98181,0.986943
2.02272,0.987926
2.06363,0.98771
2.10452,1.92204
2.14536,0.986503
2.18624,0.986542
2.22716,0.986953
2.26806,0.986843
2.30895,1.91398
2.34986,0.986428
2.39075,0.986935
2.43165,0.986719
2.47254,0.986106
2.5134,0.98646
2.55554,0.986032
2.59642,0.985937
2.63733,0.985841
2.67824,0.985825
2.71909,0.985825
2.75999,0.985802
2.80085,0.985722
2.84173,0.98574
2.88259,0.98574
2.92346,0.985694
2.96428,0.985718
3.00832,0.98567
3.04917,0.98567
3.09,0.98567
3.13083,0.985643
3.17166,0.985643
3.21249,0.985644
3.25334,0.985644
3.29421,0.985644
3.33506,0.985644
3.37592,0.985644
3.41676,0.985619
3.4594,0.985619
3.50025,0.985619
3.54104,0.985619
3.58189,0.985619
3.62273,0.985619
3.66362,0.985619
3.70446,0.985619
3.74531,0.985619
3.78617,0.985619
3.82703,0.985619
3.86787,0.985619
3.90873,0.985619
3.95281,0.985619
3.9937,0.985619
4.03455,0.985619
4.0754,0.985619
4.11625,0.985619
4.15713,0.985619
4.19796,0.985619
4.23883,0.985619
4.27972,0.985619
4.32059,0.985619
4.36151,0.985619
4.4043,0.985619
4.44519,0.985619
4.48608,0.985619
4.52701,0.985619
4.56792,0.985619
4.60877,0.985619
4.64963,0.985619
4.69051,0.985619
4.73139,0.985619
4.7722,0.985619
4.81305,0.985619
4.85474,0.985619
4.8956,0.985619
4.93644,0.985619
4.9773,0.985619
5.01818,0.985619
5.05906,0.985619
5.09993,0.985619
5.14079,0.985619
5.18167,0.985619
5.22256,0.985619
5.26344,0.985619
5.30429,0.985619
5.34509,0.985619
5.38595,0.985619
5.42683,0.985619
5.46769,0.985619
5.50858,0.985619
5.54948,0.985619
5.59038,0.985619
5.63127,0.985619
5.67215,0.985619
5.71307,0.985619
5.75477,0.985619
5.79564,0.985619
5.8365,0.985619
5.87734,0.985619
5.91819,0.985619
5.95905,0.985619
5.99991,0.985619
6.04082,0.985619
6.08167,0.985619
6.12255,0.985619
6.16342,0.985619
6.20634,0.985619
6.24719,0.985619
6.288,0.985619
6.32885,0.985619
6.36969,0.985619
6.41054,0.985619
6.45142,0.985619
6.4923,0.985619
6.53319,0.985619
6.57405,0.985619
6.61492,0.985619
6.65579,0.985619
6.69659,0.985619
6.73741,0.985619
6.77827,0.985619
6.81914,0.985619
6.86004,0.985619
6.90091,0.985619
6.9418,0.985619
6.98266,0.985619
7.02356,0.985619
7.06444,0.985619
7.10532,0.985619
7.14606,0.985619
7.1869,0.985619
7.22774,0.985619
7.26861,0.985619
7.30948,0.985619
7.35036,0.985619
7.39124,0.985619
7.43214,0.985619
7.47303,0.985619
7.51391,0.985619
7.55479,0.985619
7.59889,0.985619
7.63975,0.985619
7.6806,0.985619
7.72144,0.985619
7.76231,0.985619
7.80315,0.985619
7.84405,0.985619
7.88493,0.985619
7.92582,0.985619
7.96668,0.985619
8.00755,0.985619
8.04831,0.985619
8.08912,0.985619
8.12993,0.985619
8.17076,0.985619
8.2116,0.985619
8.25247,0.985619
8.29333,0.985619
8.33418,0.985619
8.37501,0.985619
8.41586,0.985619
8.45671,0.985619
8.49956,0.985619
8.54044,0.985619
8.5813,0.985619
8.62214,0.985619
8.663,0.985619
8.70388,0.985619
8.74473,0.985619
8.78558,0.985619
8.82643,0.985619
8.86727,0.985619
8.90811,0.985619
8.95094,0.985619
8.99175,0.985619
9.03254,0.985619
9.07338,0.985619
9.11419,0.985619
