0.934472,1.80045
0.942073,1.74445
0.949657,0.99427
0.95724,0.993357
0.964813,0.992425
0.972372,0.99192
0.979925,0.991847
0.987461,0.991572
0.994988,0.991572
1.00251,0.991508
1.01004,0.9915
1.01757,0.9915
1.0251,0.9915
1.03264,0.991445
1.04017,0.991445
1.0477,0.991445
1.05522,0.991445
1.06275,0.991445
1.07027,0.991445
1.0778,0.991445
1.08532,0.991445
1.09286,0.991445
1.10039,0.991445
1.10791,0.991445
1.11544,0.991445
1.12296,0.991445
1.13049,0.991445
1.13801,0.991445
1.14553,0.991445
1.15305,0.991445
1.16059,0.991445
1.16812,0.991445
1.17565,0.991445
1.18318,0.991445
1.19072,0.991445
1.19824,0.991445
1.20576,0.991445
1.2133,0.991445
1.22084,0.991445
1.22836,0.991445
1.23589,0.991445
