0.00281338,28.0011
0.527146,6.22675
1.01751,12.9321
1.50733,22.8713
1.9899,26.5924
2.46991,28.9306
2.95189,3.96195
3.43888,5.76333
3.92485,2.47025
4.40349,0.959787
4.88528,1.73782
5.36117,12.4035
5.84619,23.2465
6.31935,13.8435
6.79105,2.02651
7.27348,21.0392
7.76011,2.762
8.2368,4.07223
8.71451,6.95383
9.18888,1.2221
9.66576,12.6057
10.1448,9.8568
10.6175,7.62589
11.0923,4.24735
11.5718,2.99398
12.0599,20.0008
12.5467,1.96631
13.0257,2.75371
13.5022,0.526329
13.9768,2.22943
14.4579,2.91534
14.9322,1.9785
15.416,1.22723
15.8934,0.735373
16.3697,3.53185
16.8473,2.51469
17.3301,2.01774
17.8064,2.17309
18.2838,2.98011
18.7617,2.77165
19.2311,2.9488
19.7066,1.0032
20.1846,1.88458
20.6564,0.626141
21.133,2.43468
21.6151,0.451501
22.0949,1.13571
22.5729,1.19439
23.0445,0.831605
23.5239,2.34004
24.0019,0.460296
24.4779,0.417723
24.9574,0.436536
25.4489,1.24546
25.9305,0.698331
26.4045,0.41586
26.885,1.11895
27.3648,0.468761
27.844,0.65597
28.3206,0.72837
28.7925,0.719143
29.2662,0.708452
29.7559,0.472603
30.2327,0.515489
30.7152,0.413352
31.1953,1.18337
31.6729,0.452889
32.1509,0.485997
32.6295,0.412662
33.1021,0.658554
33.5813,0.43095
34.059,1.29569
34.5474,0.519448
35.0222,0.442855
35.5034,0.792262
35.9835,0.411736
36.4597,0.516374
36.932,0.457408
37.4169,0.454801
37.8972,0.417537
38.369,0.450782
38.8626,0.569971
39.3399,0.443054
39.8149,0.411868
40.2913,0.411146
40.7668,0.432333
41.2486,0.413583
41.7267,0.449566
42.2022,0.427777
42.6788,0.444146
43.159,0.461854
43.6388,0.423463
44.1157,0.428225
44.5962,0.445609
45.072,0.416494
45.546,0.440364
46.0272,0.462817
46.5098,0.422141
46.985,0.411764
47.4647,0.414747
47.9513,0.411592
